Post_text,success
"['spełniać', 'swój', 'marzyć', 'z', 'drogi', 'łatwiejszy', 'a', 'dodatkowo', 'móc', 'drogi', 'wiek', 'volkswagenie', 'z', 'bogaty', 'wyposażyć', 'i', 'ochrona', 'pogwarancyjny', 'zaprowadzić', 'prosty', 'cel']",4.75
"['arteon', 'nowy', 'model', 'wiek', 'gama', 'volkswagena', 'awangardowy', 'luksusowy', 'i', 'inspirować', 'zadebiutować', 'kwiecień', 'podczas', 'targi', 'motoryzacyjny', 'poznać', 'motor', 'show', 'volkswagen', 'arteon']",823.375
"['arteon', 'kwintesencja', 'nowoczesny', 'podejście', 'design', 'poznać', 'targi', 'poznać', 'motor', 'show', 'który', 'odbyć', 'siebie', 'wiek', 'dzień', 'kwiecień', 'volkswagen', 'arteon']",669.0
"['arteon', 'nowy', 'model', 'wiek', 'gama', 'volkswagena', 'nowy', 'golf', 'model', 'elektryczny', 'i', 'wiele', 'wystawa', 'poznać', 'motor', 'show']",141.75
"['awangardowy', 'elegancki', 'inspirować', 'dynamiczny', 'arteon', 'dostępny', 'wiek', 'przedsprzedaż', 'volkswagen', 'arteon', 'HyperText_Transfer_Protocol', 'bit', 'ly', 'nwv', 'px']",426.875
"['zobaczyć', 'poza', 'model', 'móc', 'zobaczyć', 'podczas', 'poznać', 'motor', 'show']",116.625
"['dumać', 'nowy', 'golf', 'uhonorować', 'tytuł', 'wnęter', 'rok', 'wiek', 'konkurs', 'organizować', 'przez', 'moto', 'plac']",16.125
"['nowy', 'golf', 'jeszcze', 'intuicyjny', 'nizać', 'wcześnie', 'teraz', 'zrozumieć', 'beza', 'słowo', 'jaka', 'prawdziwy', 'przyjaciel']",9.5
"['i', 'd', 'crozz', 'nowoczesny', 'wzgląd', 'model', 'koncepcyjny', 'elektryczny', 'auto', 'wiek', 'rodzina', 'volkswagena', 'połączyć', 'coupe', 'i', 'suv', 'a', 'trafić', 'sprzedaż', 'wiek', 'rok']",45.125
"['traktować', 'marzyć', 'jaka', 'kapitała', 'z', 'centrum', 'oszczędnosci', 'spełnić', 'jeszcze']",3.75
"['elegancki', 'wnęter', 'dynamiczny', 'linia', 'arteon', 'nowoczesność', 'i', 'wysoki', 'jakość', 'teraz', 'móc', 'naprawdę', 'docenić', 'głosować', 'wiek', 'plebiscyt', 'interii', 'motoas', 'wiek', 'kategoria', 'klasa']",38.375
"['wyrazisty', 'dynamiczny', 'z', 'charakter', 'a', 'jaka', 'wymarzyć', 'volkswagen', 'wybrać', 'idealny', 'wyposażyć', 'wiek', 'cena', 'samochód', 'doskonale', 'dopasować']",11.375
"['nowy', 'golf', 'najlepszy', 'kompakt', 'magazyn', 'auto', 'moto', 'porównać', 'aż', 'konkurent', 'nowy', 'golf', 'potwierdzić', 'definicja', 'klasa', 'dziękować', 'za', 'wyróżnić']",97.0
"['jaka', 'volkswagen', 'zrealizować', 'swój', 'wizja', 'wiek', 'konfiguratorze', 'marzyć', 'tiguan', 'passat', 'a', 'móc', 'sharan']",2.625
"['design', 'moc', 'emocja', 'tona', 'roc']",30.25
"['umiejętność', 'udzielać', 'pierwszy', 'pomoc', 'prawdziwy', 'supermoc', 'który', 'sprawiać', 'wszystek', 'czuć', 'siebie', 'bezpiecznie', 'właśnie', 'raz', 'z', 'wośp', 'prowadzić', 'program', 'mali', 'ratownik', 'i', 'uczyć', 'najmłodszy', 'ratować', 'żyto', 'przyjść', 'z', 'swoje', 'dziecko', 'event', 'niech', 'dołączyć', 'drużyny', 'mały', 'ratownik', 'czerwiec', 'zapraszać', 'spotkać', 'wiek', 'warszawie', 'podczas', 'targ', 'śniadaniowy', 'żoliborzu', 'a', 'czerwiec', 'spotkać', 'siebie', 'podczas', 'targ', 'śniadaniowy', 'mokotowie', 'maliratownicy']",4.25
"['wiek', 'dzień', 'dziecko', 'jaka', 'dziecko', 'odważny', 'pomocny', 'i', 'pełny', 'empatia', 'chcieć', 'wiedzieć', 'jaka', 'zrobić', 'przyjść', 'czerwiec', 'pałac', 'kultura', 'i', 'nauka', 'wiek', 'warszawie', 'i', 'nauczyć', 'siebie', 'oda', 'mały', 'ratownik', 'jaka', 'udzielać', 'pierwszy', 'pomoc', 'maliratownicy']",5.25
"['volkswagen', 'i', 'mali', 'ratownik', 'wiek', 'akcja', 'możny', 'spotkać', 'pałac', 'kultura', 'i', 'nauka', 'wiek', 'warszawie', 'podczas', 'finał', 'konkurs', 'ratować', 'i', 'uczyć', 'ratować', 'przyprowadzić', 'swój', 'dziecko', 'i', 'dołączyć', 'grono', 'mały', 'ratownik', 'maliratownicy']",13.375
"['iść', 'kompromis', 'jechać', 'teraz', 'kupić', 'tiguana', 'z', 'atrakcyjny', 'wyposażyć', 'oda', 'złoty', 'sprawdzić', 'https', 'www', 'volkswagen', 'plac', 'plac', 'model', 'tiguan', 'city', 'html']",16.875
"['volkswagen', 'wyróżnić', 'nagroda', 'superbrands', 'wiek', 'kategoria', 'motoryzacja', 'wielki', 'powód', 'duma', 'ale', 'także', 'ogromny', 'wyzwać', 'dziękować']",324.25
"['fascynować', 'oda', 'pierwszy', 'wejrzeć', 'inspirować', 'beza', 'końca', 'poznać', 'nowość', 'wyruszyć', 'wiek', 'podrożyć', 'z', 'arteonem']",88.875
"['dumać', 'raz', 'kolejny', 'nowy', 'golf', 'wygrywać', 'testo', 'kompakty', 'dziękować', 'auto', 'motor', 'i', 'sport', 'za', 'wyróżnić']",64.625
"['dzień', 'przyjaciel', 'okazja', 'by', 'pomyśleć', 'ojciec', 'który', 'móc', 'polegać', 'taka', 'jaka', 'ricarda', 'który', 'rozstawać', 'siebie', 'z', 'swoje', 'golf', 'oda', 'rok', 'życie', 'z', 'pewność', 'mieć', 'swój', 'historia', 'niezapomniany', 'wyjazd', 'pierwszy', 'przeprowadzka', 'ekscytować', 'przedsięwzięcie', 'towarzyszyć', 'przyjaciel', 'najbliższy', 'osoba', 'i', 'volkswagen', 'podzielić', 'siebie', 'wspomnienie', 'wiek', 'komentarz', 'a', 'obiecywać', 'pozostać', 'dłużny']",117.25
"['przestrzeń', 'rok', 'udoskonalić', 'wiek', 'wiele', 'zmienny', 'pozostać', 'kultowy', 'charakter', 'przekonać', 'siebie', 'https', 'www', 'volkswagen', 'plac', 'plac', 'model', 'passat', 'variant', 'html']",1450.625
"['polo', 'stylo', 'wiek', 'wnętrze', 'znaleźć', 'wyposażyć', 'który', 'móc', 'spersonalizować', 'taka', 'jaka', 'tylko', 'zapragnąć']",33.75
"['zawodny', 'i', 'nowoczesny', 'komfortowy', 'i', 'dopasować', 'potrzeba', 'przekonać', 'siebie', 'HyperText_Transfer_Protocol', 'taka', 'nowepolo']",245.75
"['właśnie', 'teraz', 'żywo', 'premier', 'nowy', 'polo', 'przekonać', 'siebie', 'jaka', 'kultowy', 'miejski', 'auto', 'właśnie', 'stać', 'siebie', 'jeszcze', 'lepszy', 'nowepolo', 'premier', 'live']",39.125
"['e', 'golf', 'czyli', 'najpopularniejszy', 'europejski', 'samochód', 'wiek', 'historii', 'wiek', 'wersja', 'elektryczny', 'i', 'ekonomiczny', 'taka', 'widzieć', 'przyszłość', 'motoryzacja']",326.875
"['polo', 'bezpieczeństwo', 'posiadać', 'system', 'automatyczny', 'hamować', 'zderzyć', 'i', 'system', 'rozpoznawać', 'zmęczyć', 'kierowca']",19.75
"['golf', 'gti', 'dostać', 'nagroda', 'samochód', 'rok', 'playboy', 'wiek', 'kategoria', 'auto', 'dzień', 'z', 'jeździć', 'kultowy', 'model', 'golf', 'gti', 'volkswagen']",45.0
"['tylko', 'tato', 'potrafić', 'zmienić', 'zwyknąć', 'dzień', 'wiek', 'zwykły', 'przygodę', 'najlepszy', 'wszystek', 'ojcowy']",37.0
"['polo', 'pewność', 'jazda', 'próbny', 'niezapomniany', 'przeżycie', 'polubić', 'wiek', 'przekonać', 'siebie']",11.5
"['poznać', 'tiguana', 'miejski', 'samochód', 'pełny', 'nowoczesny', 'rozwiązanie', 'stylowy', 'design', 'i', 'przyjemność', 'płynąć', 'z', 'jazda', 'teraz', 'tiguana', 'z', 'bogaty', 'wyposażyć', 'móc', 'mieść', 'oda', 'złoty']",33.25
"['chcieć', 'żeby', 'dziecko', 'zostać', 'superbohater', 'z', 'volkswagenem', 'i', 'wośp', 'móc', 'uzyskać', 'supermoc', 'pozwolić', 'nauczyć', 'zasada', 'pierwszy', 'pomoc', 'dołączyć', 'akcja', 'mali', 'ratownik', 'volkswagen', 'maliratownicy']",216.625
"['jaka', 'wakacje', 'rodzinny', 'wycieczka', 'a', 'jaka', 'rodzinny', 'wycieczka', 'golf', 'variant', 'przyjaciel', 'rodzina', 'poznać', 'HyperText_Transfer_Protocol', 'taka', 'nowygolfvariant', 'nowygolfvariant', 'volkswagen', 'przyjacielrodziny']",128.375
"['system', 'emergency', 'assist', 'zdobyć', 'german', 'mobility', 'award', 'system', 'monitorować', 'działanie', 'kierowca', 'żeby', 'wiek', 'granica', 'swoje', 'możliwość', 'zapobiec', 'wypadkowy', 'lubić', 'mało', 'złagodzić', 'skutek', 'raz', 'kolejny', 'wiek', 'innowacyjny', 'sposobić', 'przyczyniać', 'siebie', 'bezpieczeństwo', 'droga', 'arteon', 'volkswagen', 'emergencyassist']",113.0
"['milion', 'kilometr', 'tyli', 'oda', 'rok', 'przejechać', 'pan', 'sławomir', 'swoje', 'volkswagenem', 'polo', 'poznać', 'historia']",888.75
"['kuba', 'wesołowski', 'przekonać', 'siebie', 'moc', 'drzemać', 'wiek', 'ratować', 'życie', 'dołączyć', 'i', 'rosnąć', 'wspólnie', 'wiek', 'siła', 'sprawdzić', 'data', 'kolejny', 'spotkanie', 'z', 'mały', 'ratownik', 'plaża', 'HyperText_Transfer_Protocol', 'maliratownicy', 'plac', 'volkswagen', 'maliratownicy', 'ratujemyiuczmyratowac']",270.625
"['wsiadać', 'za', 'kierownica', 'arteona', 'poczuć', 'prawdziwy', 'wolność', 'arteon', 'volkswagen', 'milionpierwszychwrazen']",153.625
"['raz', 'kolejny', 'mieć', 'siebie', 'równy', 'raz', 'wiek', 'kategoria', 'suv', 'wiek', 'testo', 'auto', 'motor', 'i', 'sport', 'pierwszy', 'miejsce', 'zdobyć', 'tiguan', 'oceniać', 'metr', 'inaczej', 'bezpieczeństwo', 'właściwość', 'jezdny', 'napęd', 'i', 'komfort', 'jazda', 'volkswagen', 'tiguan', 'numer']",190.125
"['wsiadać', 'arteona', 'poczuć', 'połączyć', 'intuicyjność', 'i', 'innowacja', 'który', 'móc', 'polegać', 'arteon', 'volkswagen', 'milionpierwszychwrazen']",103.5
"['otworzyć', 'szeroko', 'oko', 'i', 'pozwolić', 'siebie', 'porwać', 'miasto', 'arteon', 'volkswagen', 'milionpierwszychwrazen']",55.75
"['z', 'bezpiecznie', 'dojechać', 'cel', 'tylko', 'wiek', 'dzień', 'bezpieczny', 'kierowca', 'tylko', 'teraz', 'zyskać', 'aż', 'pln', 'HyperText_Transfer_Protocol', 'taka', 'nowygolfvariant', 'nowygolfvariant', 'volkswagen', 'przyjacielrodziny']",13.125
"['gdy', 'czuć', 'kierownica', 'palec', 'a', 'siebie', 'mieć', 'tylko', 'droga', 'pewny', 'dzięki', 'system', 'wspomagać', 'bezproblemowo', 'dojechać', 'cel', 'arteon', 'volkswagen', 'milionpierwszychwrazen']",52.125
"['z', 'reflektor', 'adaptacyjny', 'czekać', 'świetlany', 'przyszłość', 'arteon', 'volkswagen', 'milionpierwszychwrazen']",88.5
"['zmienić', 'punkt', 'widzieć', 'wiek', 'miesić', 'i', 'poza', 'arteon', 'volkswagen', 'milionpierwszychwrazen']",75.125
"['ktoś', 'poznawać', 'miejsce', 'przystanek', 'woodstock', 'woodstock', 'festival', 'który', 'dzielnie', 'wspierać', 'wośp', 'volkswagen', 'wiek', 'pełny', 'gotowość', 'czynić', 'dobry', 'volkswagen', 'wosp', 'woodstock', 'maliratownicy', 'ratujemyiuczymyratować']",36.625
"['za', 'maluch', 'z', 'irokezem', 'kolejny', 'mały', 'ratownik', 'raz', 'z', 'wośp', 'przystanek', 'woodstock', 'woodstock', 'festival', 'uczyć', 'najmłodszy', 'zasada', 'pierwszy', 'pomoc', 'pozdrawiać', 'siema', 'woodstock', 'volkswagen', 'maliratownicy', 'ratujemyiuczmyratowac']",7.125
"['z', 'duma', 'ogłaszać', 'zostać', 'nowy', 'partnerem', 'rozgrywka', 'reprezentacja', 'narodowy', 'uefa', 'nowy', 'elektryczny', 'model', 'napędzać', 'uefa', 'euro', 'w', 'wszystek', 'zakątek', 'europ', 'volkswagen', 'euro']",190.0
"['cza', 'piękny', 'możny', 'doświadczać', 'zmysł', 'zaprosić', 'współpraca', 'ktoś', 'wyjątkowy', 'by', 'poznać', 'odpowiedź', 'pytać', 'arteon', 'volkswagen']",9.25
"['móc', 'siebie', 'wydarzyć', 'gdy', 'widomy', 'artysta', 'napotykać', 'piękno', 'przekonać', 'siebie', 'wkrótce', 'arteon', 'volkswagen', 'poczujpieknokazdymzmyslem']",11.875
"['jaka', 'odbierać', 'arteona', 'widomy', 'fotograf', 'pete', 'eckert', 'arteon', 'volkswagen', 'poczujpieknokazdymzmyslem']",7.375
"['poznać', 'historia', 'pete', 'a', 'eckerta', 'widomy', 'fotograf', 'który', 'udowodnić', 'piękny', 'możny', 'doświadczać', 'wszystek', 'zmysły', 'taka', 'arteonpeteeckert', 'arteon', 'volkswagen', 'poczujpieknokazdymzmyslem']",23.5
"['nowy', 'tona', 'roc', 'pierwszy', 'crossover', 'volkswagena', 'właśnie', 'teraz', 'żywo', 'światowy', 'premier', 'nowy', 'troc', 'premier', 'live']",53.625
"['wszystek', 'światły', 'skierować', 'nowy', 'troc', 'pierwszy', 'crossover', 'volkswagena', 'przegapić', 'światowy', 'premiera', 'ojciec', 'www', 'volkswagen', 'gomexlive', 'coś', 'vw', 'live', 'pk']",122.125
"['sprawdzić', 'jaka', 'doskonale', 'prowadzić', 'siebie', 'nowy', 'golf', 'lider', 'intuicyjny', 'obsługa', 'nowygolf', 'volkswagen']",17.5
"['przystanek', 'woodstock', 'woodstock', 'festival', 'za', 'ale', 'wspomnienie', 'pozostać', 'zobaczyć', 'jaka', 'volkswagen', 'i', 'wośp', 'dać', 'mały', 'bohater', 'supermoc', 'woodstock', 'volkswagen', 'maliratownicy', 'uczmyratowac']",27.875
"['zobaczyć', 'galeria', 'wyjątkowy', 'zdjęcie', 'arteona', 'który', 'autor', 'pete', 'eckert', 'widomy', 'artysta', 'fotograf']",225.25
"['sprawdzić', 'ił', 'możny', 'zrobić', 'gest', 'przekonać', 'siebie', 'frajda', 'sprawić', 'prowadzić', 'nowy', 'golfa', 'HyperText_Transfer_Protocol', 'taka', 'nowygolfnajbardziejintuicyjny', 'nowygolf', 'volkswagen']",24.125
"['pete', 'eckert', 'czuj', 'siebie', 'z', 'aparat', 'fotograficzny', 'ale', 'za', 'kierownica', 'arteona', 'również', 'zasiąść', 'z', 'zainteresowanie', 'HyperText_Transfer_Protocol', 'taka', 'arteonpeteeckert', 'arteon', 'volkswagen', 'poczujpieknokazdymzmyslem']",33.875
"['poczuć', 'moc', 'technologia', 'hybrydowy', 'volkswagena', 'napęd', 'zaskakujący', 'efekt', 'i', 'czysty', 'przyjemność', 'odkrywać', 'dowiedzieć', 'siebie', 'HyperText_Transfer_Protocol', 'taka', 'passatgte', 'passatgte', 'dwazywioly', 'absolutnieinnowacyjny']",91.125
"['superbohater', 'wśród', 'dzięki', 'volkswagenowi', 'oda', 'początku', 'rok', 'przybyć', 'prawo', 'mały', 'ratownik', 'z', 'okazja', 'światowy', 'dzień', 'pierwszy', 'pomoc', 'dziękować', 'za', 'zaangażować', 'i', 'gotowość', 'nieść', 'pomoc', 'przez', 'cały', 'wrzesień', 'wiek', 'wybrać', 'stacja', 'dealerski', 'volkswagena', 'móc', 'zdobyć', 'supermoce', 'i', 'nauczyć', 'siebie', 'zasada', 'udzielać', 'pierwszy', 'pomoc', 'htttp', 'taka', 'maliratownicy', 'zapraszać', 'rowiński', 'wajdemajer', 'aso', 'volkswagen', 'motors', 'vw', 'serwis', 'audi', 'skoda', 'grupa', 'krotoski', 'cichy', 'łódź', 'bednarka', 'volkswagen', 'skoda', 'seat', 'volkswagen', 'maliratownicy', 'pierwszapomoc']",5.875
"['miłość', 'pokój', 'muzyk', 'volkswagen', 'kolorowy', 'z', 'okazja', 'międzynarodowy', 'dzień', 'pokój', 'tona', 'volkswagen', 'makelovenotwar', 'peace']",20.5
"['duży', 'sukces', 'wystawa', 'w', 'frankfurcie', 'volkswagen', 'wśród', 'most', 'innovative', 'brands', 'a', 'model', 'wyróżnić', 'wiek', 'swoje', 'kategoria', 'dziękować', 'i', 'planować', 'kolejny', 'innowacja', 'volkswagen', 'mostinnovativebrands', 'plusxawards']",22.875
"['nowy', 'tiguan', 'allspace', 'sprawić', 'przyjemność', 'i', 'zapewnić', 'komfort', 'i', 'przestrzeń', 'najbliższy', 'sprawdzić', 'stać', 'HyperText_Transfer_Protocol', 'taka', 'nowytiguanallspace', 'volkswagen', 'nowytiguanallspace']",20.75
"['offroad', 'z', 'najlepszy', 'kumpel', 'tiguan', 'volkswagen', 'weekend', 'offroad', 'wakacje']",89.125
"['świat', 'wiek', 'promień', 'wrześniowy', 'słońca', 'wyglądać', 'naprawdę', 'urzekająco', 'poczuć', 'przyjemność', 'odkrywać', 'piękny', 'miejsce', 'wiek', 'komfortowy', 'i', 'elegancki', 'wnętrze', 'arteon', 'poznać', 'HyperText_Transfer_Protocol', 'taka', 'arteon']",20.125
"['kupować', 'nowy', 'volkswagena', 'pamiętać', 'ojciec', 'pakiet', 'przegląd', 'serwisowy', 'wiek', 'promocyjny', 'cena', 'tylko', 'końca', 'rok', 'rok', 'przegląd', 'złoty', 'tanio', 'HyperText_Transfer_Protocol', 'taka', 'przegladyza', 'zl']",15.0
"['jeździć', 'wiek', 'bliższy', 'i', 'dalszy', 'przyszłość', 'krótki', 'przegląd', 'najciekawszy', 'nowość', 'vw', 'prosty', 'z', 'frankfurtu', 'iaa', 'volkswagen', 'idcrozz', 'troc']",33.5
"['gotowy', 'pierwszy', 'spotkać', 'taka', 'sprawdzić', 'zaskoczyć', 'nowy', 'troc']",158.125
"['z', 'okazja', 'europejski', 'dzień', 'przywracać', 'czynność', 'serce', 'serdecznie', 'dziękować', 'tysiąc', 'bohater', 'który', 'zdobyć', 'supermoce', 'mali', 'ratownik', 'wykonać', 'ponad', 'tysiąc', 'profesjonalny', 'ucisk', 'i', 'gotowy', 'działać', 'wiek', 'raz', 'wypadek', 'dziękować', 'i', 'z', 'cały', 'serce', 'zapraszać', 'kolejny', 'kandydat', 'ratownik', 'pierwszapomoc', 'maliratownicy', 'volkswagen']",75.75
"['poznać', 'całkowicie', 'odmienić', 'polo', 'przekonać', 'siebie', 'jaka', 'nowoczesny', 'design', 'i', 'innowacyjny', 'technologia', 'sprawić', 'podrożyć', 'jeszcze', 'bezpieczniejszy', 'i', 'przyjemniejszy', 'wsiąść', 'i', 'doświadczyć', 'niesamowity', 'wrazić', 'z', 'jazda', 'HyperText_Transfer_Protocol', 'taka', 'polonowy', 'polo', 'volkswagen', 'calkowitaprzemiana']",118.125
"['jesień', 'droga', 'wyjątkowo', 'malowniczy', 'czas', 'przejażdżka', 'volkswagen', 'golf', 'jesień', 'podróż']",22.125
"['morderczy', 'wyścig', 'pikes', 'peak', 'z', 'największy', 'wyzwanie', 'kierowca', 'i', 'samochód', 'volkswagen', 'traktować', 'wyjątkowo', 'poważnie', 'tama', 'coś', 'udowodnić', 'stay', 'tuned', 'volkswagen']",19.75
"['wydarzyć', 'utrzymać', 'wiek', 'największy', 'tajemnica', 'móc', 'tylko', 'powiedzieć', 'miejsce', 'absolutnie', 'wyjątkowy', 'tylko', 'wiek', 'polsce', 'ale', 'i', 'wiek', 'europ', 'niebawem', 'informacja', 'volkswagen']",75.25
"['nowy', 'polo', 'przyciągać', 'uwaga', 'dynamiczny', 'stylistyka', 'i', 'odważny', 'kolorystyka', 'volkswagen', 'nowepolo', 'calkowitaprzemiana']",39.0
"['zbliżać', 'siebie', 'czas', 'wymiana', 'opona', 'zimowy', 'volkswagen', 'polecać', 'elegancki', 'koło', 'aluminiowy', 'który', 'tylko', 'poprawić', 'przyczepność', 'ale', 'tenże', 'podkreślać', 'charakter', 'samochód', 'sprawdzić', 'i', 'zamówić', 'zanim', 'przyjść', 'zima', 'HyperText_Transfer_Protocol', 'taka', 'kolazimowe', 'volskwagen', 'akcesorium', 'oponyzimowe']",22.0
"['dodatkowy', 'godzina', 'możny', 'przespać', 'alba', 'przeznaczyć', 'nocny', 'przejażdżka', 'volkswagen', 'zmianaczasu', 'nocnajazda']",36.25
"['nowy', 'troc', 'z', 'impet', 'wjeżdżać', 'rynka', 'móc', 'zamawiać', 'pierwszy', 'egzemplarz']",99.875
"['uważać', 'mały', 'potwora', 'system', 'obserwacja', 'otoczyć', 'area', 'view', 'móc', 'siebie', 'przydać', 'volkswagen', 'passat', 'areaview', 'halloween']",21.375
"['z', 'wielki', 'radością', 'zapraszać', 'volkswagen', 'home', 'cieszyć', 'siebie', 'pierwszy', 'typ', 'obiekt', 'zostać', 'otwarty', 'właśnie', 'wiek', 'polsce', 'huczny', 'otwarcie', 'szykować', 'kolejny', 'atrakcja', 'i', 'zachęcać', 'wszystek', 'wizyta', 'ulica', 'karolkowej', 'wiek', 'warszawie', 'volkswagenhome', 'troc', 'volkswagen']",100.0
"['nowy', 'osobowy', 'suv', 'oda', 'volkswagena', 'zaskakująco', 'przestronny', 'i', 'wygodny', 'zrobić', 'przyjemność', 'siebie', 'i', 'zapewnić', 'komfort', 'cały', 'rodzina', 'taka', 'nowytiguanallspace', 'volkswagen', 'nowytiguanallspace']",190.75
"['słyszeć', 'nowy', 'elektryczny', 'golf', 'ponad', 'kilometr', 'zasięg', 'sprawdzić', 'jeszcze', 'wiedzieć', 'ojciec', 'elektryczny', 'samochód', 'taka', 'emobility', 'volkswagen', 'emobility', 'egolf']",24.25
"['nowo', 'otwarty', 'volkswagen', 'home', 'miejsce', 'wychodzić', 'naprzeciw', 'oczekiwać', 'klient', 'oryginalny', 'design', 'wygodny', 'lokalizacja', 'i', 'domowy', 'atmosfera', 'zachęcać', 'bliższy', 'zapoznać', 'siebie', 'z', 'oferta', 'zapraszać', 'karolkową', 'wiek', 'warszawie', 'atrakcja', 'pewno', 'zabraknąć', 'volkswagenhome', 'troc', 'volkswagen']",55.5
"['poznać', 'nowy', 'polo', 'i', 'przekonać', 'siebie', 'jaka', 'technologiczny', 'innowacja', 'poprawić', 'bezpieczeństwo', 'i', 'komfort', 'jazda', 'volkswagen', 'nowepolo', 'calkowitaprzemiana']",83.75
"['imponować', 'silny', 'charakter', 'a', 'jednocześnie', 'dopasowywać', 'siebie', 'potrzeba', 'nowy', 'troc', 'zaskakiwać', 'świeżość', 'i', 'siła']",41.25
"['skorzystać', 'z', 'wygodny', 'promocja', 'końca', 'rok', 'płacić', 'tylko', 'raz', 'i', 'zapewniać', 'siebie', 'rok', 'profesjonalny', 'przegląd', 'HyperText_Transfer_Protocol', 'taka', 'przegladyza', 'zl', 'volkswagen', 'przeglady', 'lataza', 'zl']",19.75
"['pomysłowy', 'rozwiązanie', 'i', 'efektowny', 'stylistyk', 'sprawiać', 'z', 'nowy', 'polo', 'chcieć', 'siebie', 'wysiadać', 'volkswagen', 'nowepolo', 'calkowitaprzemiana']",39.875
"['wśród', 'mało', 'awaryjny', 'samochód', 'rok', 'miejsce', 'znaleźć', 'siebie', 'vw', 'golf', 'sportsvan', 'taka', 'wynikać', 'z', 'prestiżowy', 'ranking', 'niezawodność', 'tona', 'vide', 'wv', 'golf', 'golfsportsvan']",14.0
"['stylo', 'i', 'nowy', 'troc', 'doskonale', 'siebie', 'uzupełniać', 'dynamiczny', 'design', 'i', 'zachwycający', 'technologia', 'porywać', 'oda', 'pierwszy', 'spojrzenie']",47.25
"['dzięki', 'systemowy', 'blind', 'spot', 'mieć', 'oko', 'dookoła', 'głowa', 'ostrzegać', 'ojciec', 'obecność', 'pojazd', 'wiek', 'martwy', 'strefa', 'technology', 'safety', 'volkswagen', 'golf', 'blindspot']",66.125
"['innowacyjny', 'rozwiązanie', 'i', 'efektowny', 'stylistyk', 'sprawiać', 'z', 'nowy', 'polo', 'chcieć', 'siebie', 'wysiadać', 'volkswagen', 'nowepolo', 'calkowitaprzemiana']",38.25
"['poznać', 'nowy', 'jakość', 'rodzinny', 'podróż', 'poczuć', 'radość', 'prowadzić', 'nowy', 'tiguana', 'allspace', 'taka', 'nowytiguanallspace', 'nowytiguanallspace', 'volkswagen']",25.5
"['nawet', 'dziecko', 'wiedzieć', 'żyto', 'tylko', 'wiek', 'rok', 'ponad', 'dziecko', 'dowiedzieć', 'siebie', 'jaka', 'ratować', 'brawo', 'mali', 'ratownik', 'dowiedzieć', 'siebie', 'taka', 'maliratownicy', 'maliratownicy', 'volkswagen', 'pierwszapomoc']",121.5
"['mikołajek', 'i', 'święty', 'tuż', 'tuż', 'a', 'powiedzieć', 'świąteczny', 'ozdoby', 'i', 'akcesorium', 'wiek', 'kształt', 'garbus', 'fan', 'motoryzacja', 'który', 'przecież', 'wiek', 'rodzina', 'HyperText_Transfer_Protocol', 'taka', 'akcesorium']",47.5
"['jaka', 'wymarzyć', 'mikołajek', 'wiek', 'grono', 'znany', 'i', 'lubić', 'metr', 'inaczej', 'michała', 'piróga', 'i', 'kub', 'wesołowskiego', 'wiek', 'doborowy', 'towarzystwo', 'volkswagen', 'wiek', 'ramy', 'program', 'mali', 'ratownik', 'wesprzeć', 'wspólnie', 'z', 'instruktor', 'fundacja', 'wośp', 'młody', 'wychowanek', 'domówić', 'dziecko', 'wiek', 'poznawać', 'zasada', 'pierwszy', 'pomoc', 'witać', 'kolejny', 'mały', 'superbohater', 'maliratownicy', 'volkswagen', 'pierwszapomoc']",31.875
